text,label,length
" I'm So Tired
I`m so tired, I haven`t slept a wink 

I`m so tired, my mind is on the blink 

I wonder should I get up and fix myself a drink 

No,no,no. 

I`m so tired I don`t know what to do 

I`m so tired my mind is set on you 

I wonder should I call you but I know what you`d do 

You`d say I`m putting you on 

But it`s no joke, it`s doing me harm 

You know I can`t sleep, I can`t stop my brain 

You know it`s three weeks, I`m going insane 

You know I`d give you everything I`ve got 

for a little peace of mind 

I`m so tired, I`m feeling so upset 

Although I`m so tired I`ll have another cigarette 

And curse Sir Walter Raleigh 

He was such a stupid get.   ",beatles,641
" Cayenne
Instrumental  ",beatles,641
" Good Morning, Good Morning
Nothing to do to save his life call his wife in 

Nothing to say but what a day how`s your boy been 

Nothing to do it`s up to you 

I`ve got nothing to say but it`s O.K. 

Good morning, good morning... 

Going to work don`t want to go feeling low down 

Heading for home you start to roam then you`re in town 

Everybody knows there`s nothing doing 

Everything is closed it`s like a ruin 

Everyone you see is half asleep. 

And you`re on your own you`re in the street 

Good morning, good morning... 

After a while you start to smile now you feel cool. 

Then you decide to take a walk by the old school. 

Nothing has changed it`s still the same 

I`ve got nothing to say but it`s O.K. 

Good morning, good morning... 

People running round it`s five o`clock. 

Everywhere in town is getting dark. 

Everyone you see is full of life. 

It`s time for tea and meet the wife. 

Somebody needs to know the time, glad that I`m here. 

Watching the skirts you start to flirt now you`re in gear. 

Go to a show you hope she goes. 

I`ve got nothing to say but it`s O.K. 

Good morning, good morning...   ",beatles,641
" Tip Of My Tongue
When I want to speak to you

It sometimes takes a week or two

To think of things I want to say to you (to you)

But words just stay on the tip of my tongue

(Tip of my tongue) 

When the skies are not so blue

There`s nothing left for me to do

Just think of something new to say to you (to you)

But words just stay on the tip of my tongue

(Tip of my tongue) 

People say I`m lonely,

Only you know that`s not true

You know I am waiting for a chance

To prove my love to you

Soon enough my time will come

And after all is said and done

I`ll marry you and we will live as one (as one)

With no more words on the tip of my tongue

(Tip of my tongue)

People say I`m lonely,

Only you know that`s not true

You know I am waiting for a chance

To prove my love to you 

Soon enough my time will come

And after all is said and done

I`ll marry you and we will live as one (as one)

With no more words on the tip of my tongue

With no more words on the tip of my tongue

With no more words on the tip of my tongue   ",beatles,641
" Paperback Writer
Dear Sir or Madam, will you read my book,

it took me years to write,

will you take a look?

Based on a novel by a man named Lear

and I need a job, so I want to be

a paperback writer, paperback writer



It's the dirty story of a dirty man,

and his clinging wife doesn't understand,

His son is working for the Daily Mail

it's a steady job,

but he wants to be a paperback writer, paperback writer



It's a thousand pages, give or take a few,

I'll be writing more in a week or two

I can make it longer if you like the style,

I can change it round

and I want to be a paperback writer, paperback writer



If you really like it, you can have the rights,

it could make a million for you overnight,

If you must return it, you can send it here,

but I need a break and

I want to be a paperback writer, paperback writer  ",beatles,641
" Cry Baby Cry
Cry baby cry 

Make your mother sigh 

She`s old enough to know better. 

The king of Marigold was in the kitchen 

Cooking breakfast for the queen 

The queen was in the parlour 

Playing piano for the children of the king. 

Cry baby cry 

Make your mother sigh 

She`s old enough to know better 

So cry baby cry. 

The king was in the garden 

Picking flowers for a friend who came to play 

The queen was in the playroom 

Painting pictures for the childrens holiday. 

Cry baby cry 

Make your mother sigh 

She`s old enough to know better 

So cry baby cry. 

The duchess of Kircaldy always smiling 

And arriving late for tea 

The duke was having problems 

With a message at the local bird and bee. 

Cry baby cry 

Make your mother sigh 

She`s old enough to know better 

So cry baby cry. 

At twelve o`clock a meeting round the table 

For a seance in the dark 

With voices out of nowhere 

Put on specially by the children for a lark. 

Cry baby cry 

Make your mother sigh 

She`s old enough to know better 

So cry baby cry cry cry cry baby 

Make your mother sigh.

She`s old enough to know better 

Cry baby cry 

cry cry cry 

Make your mother sigh 

She`s old enough to know better 

So cry baby cry.   ",beatles,641
" Devil In Her Heart
She`s got the devil in her heart 

But her eyes they tantalize 

She`s gonna tear your heart apart 

Oh her lips are really thrilling 

I`ll take my chances 

for romance is 

So important to me 

She`ll never hurt me 

She won`t desert me 

She`s an angel sent to me 

She`s got the devil in her heart 

No, no, this I can`t believe 

She`s gonna tear your heart apart 

No, no nay will she deceive 

I can`t believe that she`ll ever ever go 

Not when she hugs and says she loves me so 

She`ll never hurt em 

She won`t desert me 

Listen can`t you see 

She`s got the devil in her heart 

Oh, no, no, no, this I can`t believe 

She`s gonna tear your heart apart 

No no nay will she deceive 

Don`t take chances if your romance is 

So important to you 

She`ll never hurt me 

She won`t desert me 

She`s an angel sent to me 

She`s got the devil in her heart 

Oh, no, no, no, no this I can`t believe 

She`s gonna tear your heart apart 

No, no nay will she deceive 

She`s got the devil in her heart 

No she`s an angel sent to me 

She`s got the devil in her heart 

No she`s an angel sent to me.   ",beatles,641
" Fixing A Hole
I`m fixing a hole where the rain gets in 

And stops my mind from wandering 

Where will it go 

I`m filling the cracks that ran through the door 

And kept my mind from wandering 

Where will it go 

And it really doesn`t matter if I`m wrong 

I`m right 

Where I belong I`m right 

Where I belong. 

See the people standing there who disagree and never win 

And wonder why they don`t get in my door. 

I`m painting my room in the colourful way 

And when my mind is wandering 

There I will go. 

And it really doesn`t matter if 

I`m wrong I`m right 

Where I belong I`m right 

Where I belong. 

Silly people run around they worry me 

And never ask me why they don`t get past my door. 

I`m taking the time for a number of things 

That weren`t important yesterday 

And I still go. 

I`m fixing a hole where the rain gets in 

And stops my mind from wandering 

Where it will go.   ",beatles,641
" Fool On The Hill
Day after day, alone on a hill

The man with the foolish grin is keeping perfectly still

But nobody wants to know him

They can see that he's just a fool

And he never gives an answer



But the fool on the hill

Sees the sun going down

And the eyes in his head

See the world spinning round



Well on the way, head in a cloud,

the man of a thousand voices talking

perfectly loud

But nobody ever hears him

Or the sound he appears to make

And he never seems to notice



But the fool on the hill

Sees the sun going down

And the eyes in his head

See the world spinning round



And nobody seems to like him

They can tell what he wants to do

And he never shows his feelings



But the fool on the hill

Sees the sun going down

And the eyes in his head

See the world spinning round



And round, and round, and round, and round, and round ...



He never listens to them

He knows that they're the fools

They don't like him

The fool on the hill

Sees the sun going down

And the eyes in his head

See the world spinning round  ",beatles,641
" Talkin' 'bout You
Let me tell you` bout a girl I know,

Let me tell you that she looks so good.

Lovely indeed, that`s why I asked her if she`d

I said, you ought to be in Hollywood. 

I`m talkin` `bout you,

Nobody but you,

Come on, give me a cue,

I`m just tryin` to get a message to you.

Let me tell you `bout a girl I know,

Saw her walkin` down her uptown street.

Lovely indeed, that`s why I asked her if she`d

I get the shivers ev`ry time we meet.

I`m talkin` `bout you,

Nobody but you,

Come on, yes, it`s you.

I`m just tryin` to get a message to you.

Let me tell you` bout a girl I know,

Let me tell you that she looks so good.

Lovely indeed, that`s why I asked her if she`d

I said, you ought to be in Hollywood.

I`m talkin` `bout you,

Nobody but you,

Come on, give me a cue,

I`m just tryin` to get a message to you.

Oh!  ",beatles,641
" Tell Me What You See
If you let me take your heart I will prove to you, 

We will never be apart if I`m part of you. 

Open up your eyes now, tell me what you see. 

It is no suprise now, what you see is me.



Big and black the clouds may be, time will pass away. 

If you put your trust in me I`ll make bright your day. 

Look into these eyes now, tell me what you see. 

Don`t you realise now, what you see is me.



Tell me what you see.



Listen to me one more time, how can I get through? 

Can`t you try to see that I`m trying to get to you? 

Open up your eyes now, tell me what you see. 

It is no suprise now, what you see is me.



Tell me what you see.



Listen to me one more time, how can I get through? 

Can`t you try to see that I`m trying to get to you? 

Open up your eyes now, tell me what you see. 

It is no suprise now, what you see is me.   ",beatles,641
" You Know My Name (Look Up The Number)
You know my name

Look up the number

You know my name

Look up the number

You you know you know my name

You you know you know my name 

Good evening and welcome to Slaggers

Featuring Denis O`Bell

Come on Ringo, let`s hear it for Denis

Good evening

You know my name

Look look look up the number

You know my name

That`s right, look up the number

You you know you know my name

You you know you know my name

You know my name

Ba ba ba ba ba ba ba ba ba

Look up the number

You know my name

That`s right, look up the number

Oh you know you know you know my name

You know you know you know my name

Huh huh huh huh

You know my name

Ba ba ba pum

Look up the number.

You know my name

Look up the number

You-a you know you know my name

Baby you-a you know you know my name

You know you know my name

You know you know my name

Go on Denis, let`s hear it for Denis O`Bell

You know my name

You know you know my name

You know you know my name

Prrr you know my name and the number

You know my name and the number you know you know my name

Look up me number

You know my number three you know my number two

you know my number three you know my number four

Oh you know my name you know number too

You know my name you know my number

What`s up with you?

You know my name

That`s right?

Yeah  ",beatles,641
